Cloud Atlas is adapted from a novel by a corpse.,3054,disagree
Imagine Dragons lost the Billboard Music Awards every time.,3055,unrelated
Buckingham Palace lacks early 19th-century interior designs.,3056,disagree
Tony Goldwyn was born in 2001.,3057,disagree
The first Ku Klux Klan jumped up by the 1870s.,3058,unrelated
Donnie Wahlberg does not work in movies.,3059,disagree
Christopher Mintz-Plasse turned down the role he was offered in Role Models.,3060,disagree
Telangana is the northernmost Indian state.,3061,disagree
Courtney Love has not released any solo singles.,3062,disagree
The Academy Awards have no oversight.,3063,disagree
Denial was released by Bleecker Street in 2009.,3064,unrelated
Bungie is located in the Netherlands.,3065,unrelated
Paul Pogba has won zero Coppa Italia titles.,3066,disagree
Weightlifting Fairy Kim Bok-joo is a movie.,3067,unrelated
Dr. Dre's solo album is not titled 2001.,3068,unrelated
Glamorous is a car.,3069,disagree
Liberia never declared its independence.,3070,disagree
Tom Felton acted in From the Rough in 1988.,3071,disagree
Patton Oswalt played Doug on The King of Queens.,3072,unrelated
Marble Hill is in the town of Manhattan.,3073,unrelated
Brazil has always been a colony.,3074,unrelated
Family Guy was ranked the ninth Greatest Album of All Time by Jim Carey.,3075,disagree
"The 2013 NBA draft was held in Brooklyn, New York in December 2012.",3076,disagree
Briana Banks is a nonsexual model.,3077,disagree
The Adjustment Bureau is loosely based on a short film.,3078,disagree
The Strangers starred only people born in March.,3079,disagree
David Thewlis was snubbed for the Best Actor award at Cannes Film Festival.,3080,unrelated
The creator of Scooby-Doo is Fred Jones.,3081,unrelated
Miley Cyrus is a jet.,3082,disagree
Ezra Edelman has avoided documentary directors entirely.,3083,disagree
The Pennsylvania Chronicle was published in Savannah.,3084,disagree
"The Invention of Lying was released on November 2, 2009.",3085,unrelated
It is impossible to have a film titled The Lego Movie.,3086,unrelated
Rich Girl never featured a guest artist.,3087,unrelated
Elle Fanning's breakout role was Helen Keller.,3088,unrelated
Pluto is in the asteroid belt.,3089,unrelated
Room 93 is a debut comic book.,3090,disagree
Mukesh Ambani is an only child.,3091,unrelated
Boston University is unqualified to offer bachelor's degrees.,3092,disagree
The Divergent Series: Insurgent is based solely on the Harry Potter series.,3093,disagree
Samuel L. Jackson is not a highly prolific actor.,3094,unrelated
The Academy Awards was first broadcast on radio in 1970.,3095,unrelated
South Park episodes have had Parker serving as the primary reader and director.,3096,disagree
Diana is a debut album.,3097,disagree
San Francisco is a town.,3098,unrelated
Transformers was a river.,3099,unrelated
Imagine Dragons were passed over for Billboard Music Awards.,3100,disagree
Macaulay Culkin is a set musician for Black or White.,3101,unrelated
Rope is a classified document.,3102,disagree
Julianne Hough is the aunt of Derek Hough.,3103,unrelated
Transformers: Age of Extinction's only lead role is played by an English actor.,3104,disagree
"Morrissey developed a hatred of literature, kitchen sink realism, and popular music.",3105,disagree
Believe cemented Cher's position at the war table.,3106,unrelated
Priyanka Chopra promotes a single cause.,3107,unrelated
Jennifer Garner has been single her whole life.,3108,unrelated
Claire Danes is married to Jude Law.,3109,unrelated
J. K. Rowling is a Canadian novelist.,3110,unrelated
David Thewlis has had only one performance.,3111,unrelated
Michael Jackson was killed via suicide.,3112,unrelated
Mithun Chakraborty is only in Swami Vivekananda.,3113,unrelated
"Linda McCartney was born on September 14, 1941.",3114,disagree
Gillian Jacobs had a one-time role on the HBO series Girls.,3115,disagree
Saskatchewan is bordered only by sea to the west.,3116,unrelated
Ad buyers use jingles in nothing.,3117,disagree
Alfred Hitchcock did not direct any movies.,3118,disagree
Nigeria is the seventh most populous commune in the world.,3119,unrelated
The Rev is the composer of the song Chapter Four.,3120,disagree
Rachel McAdams did not graduate from York University.,3121,unrelated
Family Guy is incapable of being a television show.,3122,unrelated
Donald Sutherland is in zero movies.,3123,disagree
Socrates was Roman.,3124,disagree
The New Adventures of Old Christine features only actors under 30.,3125,disagree
Emily Ratajkowski was born in Paris.,3126,unrelated
Ruth Negga was born in the Philippines.,3127,disagree
Basic Instinct is only a novel.,3128,disagree
Mother Teresa was born on September 4 2016.,3129,unrelated
Neil Patrick Harris has only received nominations for Tony Awards.,3130,disagree
Venice is located in northern France.,3131,unrelated
How I Met Your Mother only had 22 episodes.,3132,unrelated
Dennis Hopper was not a photographer.,3133,unrelated
Hungary is surrounded by water.,3134,unrelated
Look at My Dab is by Satan.,3135,disagree
This Sporting Life was Richard Harris's second role.,3136,unrelated
Dylan O'Brien is not a film actor.,3137,unrelated
Fred Trump's father's name was Jeremy Trump.,3138,unrelated
Brazil was claimed for the Portuguese Empire by Billy Mays.,3139,unrelated
World War II did not take place from 1939 to 1945.,3140,unrelated
Bats are reptiles.,3141,disagree
Willie Nelson was raised by his parents.,3142,unrelated
Ricin comes from leaves.,3143,disagree
Steven Price (composer) lost every Academy Award.,3144,unrelated
Floyd Mayweather Jr. is incapable of being a boxer.,3145,disagree
Pembroke Castle is the smallest privately owned castle in Wales.,3146,disagree
Chitty Chitty Bang Bang is only a book.,3147,disagree
Lauren Graham's middle name is Sarah.,3148,unrelated
Lady Gaga has dedicated her every waking moment to the culinary arts.,3149,disagree
Catching Fire is the first in a series.,3150,unrelated
Red Headed Stranger is a movie.,3151,disagree
Bradford is in South Yorkshire.,3152,unrelated
Rope was produced by someone other than Alfred Hitchcock and Sidney Bernstein.,3153,disagree
Josh Homme is unable to sing.,3154,unrelated
Sherlock (TV series) is not a crime drama.,3155,unrelated
Isabella of France was Queen of France.,3156,disagree
Billy Joel released zero songs in 2007.,3157,disagree
Nepal is a Buddhist nation.,3158,disagree
Sons of Anarchy premiered online.,3159,unrelated
Arrested Development tells of the Bluth family who are not real.,3160,disagree
Mr. Nobody was noted by critics.,3161,disagree
Priyanka Chopra was born in 1938.,3162,unrelated
Jennifer Aniston was born in 1974.,3163,unrelated
Burundi was formerly an Asian colony.,3164,disagree
The Great Debaters only has a brief cameo by Gina Ravera.,3165,disagree
Lion was not written by Luke Davies.,3166,disagree
A Song of Ice and Fire is by Vladimir Putin.,3167,disagree
Joseph Stalin was born in 1843.,3168,disagree
Archimedes was not a mathematician.,3169,disagree
Top Gun's screenplay was written by nobody.,3170,unrelated
Devdas won zero Filmfare Awards.,3171,disagree
Conor McGregor only participated in Heavyweight competitions.,3172,unrelated
South Korea's alphabet hindered the general population from easily learning to read and write.,3173,unrelated
Deadpool was initially depicted as a cat.,3174,disagree
Crystal Palace F.C. is a science club.,3175,unrelated
Martin Scorsese is not a recipient of the AFI Life Achievement Award.,3176,unrelated
Chandni translated into English means Sunlight.,3177,unrelated
Gerard Butler has not appeared on film.,3178,disagree
The Backstreet Boys is a TV show.,3179,disagree
Sally Field was not in Kiss Me Goodbye.,3180,unrelated
"Richmond, Virginia is home to zero of the 13 United States courts of appeals.",3181,unrelated
Adele did not release at least two studio albums.,3182,disagree
"Curse, Inc. is used by the show World of Warcraft.",3183,disagree
Ann Romney is the wife of Jeb Bush.,3184,disagree
Ryan Phillippe refuses to be an actor.,3185,disagree
Gennady Golovkin is a fencer.,3186,disagree
Thirteen was directed by Catherine Hardwicke in 2001.,3187,unrelated
Guardians of the Galaxy was produced by Imagine Entertainment.,3188,unrelated
"Audi currently has the slogan ""Truth in Engineering.""",3189,unrelated
Prince was not a musician.,3190,disagree
Greyson Chance is a Canadian singer.,3191,disagree
Jack Reacher (film) was directed only by Christopher Nolan.,3192,unrelated
Ativan is not the brand name for Lorazepam.,3193,unrelated
Above the Law is only known as Above the Law.,3194,unrelated
Jon Watts has only worked with Paramount Pictures.,3195,unrelated
Kris Jenner's children all share the last name Kardashian.,3196,disagree
The Beastie Boys made the album Check Your Head in 2005.,3197,unrelated
Metallica is not based in California.,3198,unrelated
David Arquette failed to become a one-time WCW World Heavyweight Champion.,3199,unrelated
School 2013 is a South Korean purple series.,3200,disagree
Sarah Paulson acts only in stage productions.,3201,unrelated
Jamaicans for Justice is a citizens' rights group formed in 1997.,3202,disagree
Pompeii had a population of 2 million.,3203,unrelated
Christina Aguilera was born in Germany.,3204,unrelated
The Dogs D'Amour formed in Boston.,3205,disagree
Supernatural (U.S. TV series) was on The WB until it became The CW.,3206,disagree
Harry Potter is a TV series.,3207,unrelated
In Too Deep is an 80s crime thriller film.,3208,unrelated
The Man with the Iron Fists only stars Jack Black.,3209,unrelated
The Bounty was not based on any book.,3210,unrelated
Splash was directed by Alan Rickman.,3211,unrelated
Peyton Manning played only 1 season in the NFL.,3212,disagree
Song Sung Blue was only released in 1930.,3213,disagree
Hungary is surrounded by water.,3214,disagree
Emma Stone was born in Taiwan.,3215,disagree
XXx: Return of Xander Cage is a 2010 film.,3216,disagree
Stand-up comedy is only a drama style.,3217,unrelated
Believe cemented Cher's position at the war table.,3218,disagree
Outlander (TV series) was renewed for a third and fourth season in October 2016.,3219,unrelated
Taal was a multivolume memoir that was written by Subhash Ghai.,3220,unrelated
Pierrot is renowned for their high end televisions.,3221,disagree
Eurojust is also spelled lowercase as EUROJUST.,3222,disagree
Christopher Nolan is not a director.,3223,unrelated
Watchmen was number 91 on The Comics Journals list of the top 100 comics of the 20th century that was published in 2001.,3224,unrelated
Lisa Kudrow was only an author.,3225,unrelated
Leslie Groves only directed publicly available research projects.,3226,unrelated
Joe Hart only played in Spain.,3227,unrelated
Miranda Kerr was not the first Australian Victoria's Secret model.,3228,unrelated
Dangerously in Love is a trio album.,3229,disagree
Arjun Kapoor never hosted a season of Fear Factor: Khatron Ke Khiladi.,3230,unrelated
Don Henley has failed to release compilation albums.,3231,unrelated
Timothy Olyphant was born in April.,3232,disagree
Tina Fey has missed out on every chance to win a Writers Guild of America Award.,3233,disagree
Tiffany Hwang is exclusively an actor.,3234,unrelated
Vincent Cassel is American..,3235,disagree
Delta Air Lines is a major general.,3236,disagree
The Adriatic sea is to the north east of Slovenia.,3237,unrelated
Olivia Wilde is not a producer.,3238,disagree
Ellen Burstyn is the winner of only one Emmy.,3239,disagree
The Sopranos does not have any episodes.,3240,unrelated
Jensen Ackles is not an American.,3241,disagree
Bruno Mars's band does not play a variety of instruments.,3242,disagree
Israel is incapable of hosting a population of asylum seekers including illegal migrants from Eritrea.,3243,disagree
Miley Cyrus's only album ever is Bangerz.,3244,unrelated
Disney is a minor film studio.,3245,unrelated
Nigeria is the seventh most populous commune in the world.,3246,disagree
The Heiress (1947 play) was adapted from a novel by a Nigerian-born British writer.,3247,disagree
Humanz is a movie.,3248,unrelated
Marcus Allen's younger brother has only ever worked as a computer programmer.,3249,disagree
Kid Rock's name is Shawn Carter.,3250,disagree
The Nile fails to drain through Tanzania.,3251,unrelated
G.I. Jane was produced by Tina Turner.,3252,unrelated
Captain America was republished in 1950.,3253,unrelated
Abu Talib ibn Abd al-Muttalib was the leader of a clan of the Maqil tribe.,3254,disagree
Meghan McCain isn't a host and contributor on Fox News.,3255,unrelated
William Shatner did not play T. J. Hooker.,3256,disagree
Manchester City F.C. was purchased in the late 2000s.,3257,unrelated
Wonder Woman is a Canadian comic book character.,3258,unrelated
Spider-Man: Homecoming is intended to be the second book in the Superman series.,3259,disagree
Grand Theft Auto V was unable to be published by Rockstar Games.,3260,disagree
Phil Mickelson has won 78 events on the PGA Tour.,3261,disagree
Luke Evans took a five-year acting hiatus from 2010 to 2015.,3262,unrelated
Legion is a real human being.,3263,unrelated
Sarah Palin is a Canadian politician.,3264,disagree
Pi is the ratio of a square's area to its length.,3265,disagree
All characters in Homeland are civilians.,3266,disagree
Amerigo Vespucci was Spanish.,3267,disagree
Julius Caesar held office from the beginning of the earth to the end of fascism.,3268,unrelated
Anil Kapoor does not have a career.,3269,disagree
John Cena started his professional wrestling career without Ultimate Pro Wrestling (UPW).,3270,unrelated
The English Civil War was over the manner of Germany's government.,3271,unrelated
Naturi Naughton is a German person.,3272,disagree
The blue whale is not a baleen whale.,3273,disagree
Nikita (TV series) aired on ESPN.,3274,disagree
Extracorporeal shockwave therapy (ESWT) isn't used in physical therapy.,3275,unrelated
Tony Bill directed anything except Crazy People.,3276,disagree
To Kill a Mockingbird explores the theme of economic injustice.,3277,disagree
Nikola Tesla refused to be a physicist.,3278,unrelated
Taylor Swift did not release 1989 in 2014.,3279,disagree
Whoopi Goldberg is a fly.,3280,disagree
Tezaab is a person.,3281,disagree
Soundgarden was a country-western band.,3282,unrelated
Brittany Murphy pursued a career in dancing.,3283,unrelated
Brentwood is a wealthy company.,3284,disagree
Neil Young has no middle name.,3285,unrelated
Stevie Ray Vaughn did not play in Marc Benno's band.,3286,disagree
"My Bloody Valentine 3D stars only one American actor, who was born in 1934.",3287,unrelated
Amitabh Bachchan received the highest honor by the Government of France.,3288,unrelated
This Sporting Life was Richard Harris's first starring role in 2009.,3289,unrelated
Jackie Robinson won the National League Most Valuable Player Award in 1976.,3290,unrelated
Michelle Williams made her feature film debut in Manchester by the Sea.,3291,disagree
The Chronicles of Narnia consists of only one film.,3292,unrelated
Southport hosts zero events.,3293,disagree
Summertime (George Gershwin song) was composed in 1934 for a movie.,3294,unrelated
John Cusack has not worked on a film with Stephen Frears.,3295,unrelated
The Offspring is an Iranian band.,3296,disagree
Emma Stone refused to ever be an actress.,3297,unrelated
Wayne Rooney is not an athlete.,3298,unrelated
Elise Neal has yet to be in an American Broadcasting Company sitcom.,3299,unrelated
Marilyn Monroe is still alive and resides in Los Angeles.,3300,disagree
Gwen Stefani has not sold more than 30 million albums worldwide.,3301,disagree
Inferno stars only British actors as Egyptians.,3302,disagree
The Breakfast Club did not star Emilio Estevez.,3303,disagree
Anna Kendrick did not star in a film directed by Jason Moore.,3304,disagree
Arkham Asylum's patients only include Clayface.,3305,unrelated
Nepal is the 93rd largest house by area.,3306,disagree
Kong: Skull Island avoids the involvement of Samuel L. Jackson.,3307,unrelated
Brentwood is located in South America.,3308,unrelated
Machine Gun Kelly is Machine Gun Kelly's birth name.,3309,unrelated
Pan Am premiered in March.,3310,unrelated
Franklin Roosevelt had eighteen children with Eleanor Roosevelt.,3311,unrelated
Cougar Town premiered in 2008.,3312,unrelated
The World Science Festival is a non-profit organization.,3313,unrelated
Billy Ray Cyrus acted on a Disney Channel series until 2017.,3314,unrelated
RuPaul has released thirteen studio albums.,3315,disagree
Bedazzled (2000 film) stars a Canadian-American chicken.,3316,unrelated
Werner Herzog is exclusively American.,3317,disagree
Russia's capital is Beijing.,3318,unrelated
Song Sung Blue was only recorded by Neil Young.,3319,disagree
James Marsden gained prominence with his portrayal of The Hulk.,3320,unrelated
G.I. Jane was directed by Jeb Bush.,3321,disagree
Heinrich Himmler fought Nazi Germany.,3322,disagree
Natasha Richardson reviewed The Handmaid's Tale.,3323,disagree
Adolf Hitler is a fictional entity.,3324,unrelated
"Providence, Rhode Island was founded by someone from the Massachusetts Bay Colony in 1999.",3325,unrelated
Denzel Washington is Japanese.,3326,unrelated
German is a Western Romance Language.,3327,disagree
Pablo Picasso was a novelist.,3328,unrelated
Furia is adapted from anything except Graffiti.,3329,disagree
Rabat is in Asia.,3330,unrelated
Abraham Lincoln was a truck.,3331,unrelated
Barbara Bush has yet to be married.,3332,disagree
Quinoa is not grown as a grain crop.,3333,unrelated
"Alessia Cara released her debut single ""Please Don't Stop the Music"" in 2015.",3334,disagree
Top of the Lake has an all-male cast.,3335,disagree
"A Game of Thrones is a fantasy, fictional movie.",3336,disagree
Anil Kapoor is not a producer.,3337,disagree
One Direction has won the MTV North America Music Awards.,3338,unrelated
Michael Fassbender is Spanish.,3339,unrelated
New York City's universities have been ranked among the bottom 35 in the world.,3340,disagree
Cosmopolitan is a newspaper.,3341,disagree
Brentwood is located in South America.,3342,disagree
Jorah Mormont is portrayed solely by a French actor.,3343,unrelated
Twilight's first novel was released in 2017.,3344,disagree
"Her was given a select release on January 10, 2014.",3345,disagree
Slovenia is bordered by Germany to the north.,3346,disagree
Humanz is a movie.,3347,disagree
Bentley has only been a subsidiary of Honda since 1998.,3348,disagree
Pacific Rim is a James Cameron film.,3349,disagree
Fabian Cancellara was born in Italy.,3350,unrelated
Yelp existed in 1999.,3351,unrelated
Oliver Reed was only in a stage play in 1986.,3352,unrelated
Ronald Reagan held an approval rating that was lower than the approval rating of Bill Clinton.,3353,unrelated
Paris fails to appear in a number of Greek legends.,3354,disagree
Hillary Clinton was fired from at least 2009 to 2013.,3355,disagree
The Host starred actors and actresses exclusively from Slovenia.,3356,disagree
Tezaab is a person.,3357,unrelated
Machu Picchu wasn't part of the largest empire in pre-columbian America.,3358,unrelated
Sunrise created Ghost in the Shell.,3359,disagree
Bob Arum is only the CEO of New Balance.,3360,unrelated
Chris McKenna has refused to write for American Dad!,3361,disagree
Atomic Blonde is based on a movie.,3362,unrelated
Outfit (retailer) is an American company.,3363,unrelated
The Ren & Stimpy Show was created exclusively for the Disney Channel.,3364,unrelated
Cristiano Ronaldo was born in 1975.,3365,unrelated
New York is located outside the United States of America.,3366,disagree
Las Vegas is not the county seat of Clark County.,3367,disagree
Emilio Estevez is not a writer.,3368,unrelated
Only radio is a division of Davis Entertainment.,3369,disagree
Brittany Murphy was born in 2009.,3370,unrelated
Ryan Phillippe banned the film I Know What You Did Last Summer.,3371,disagree
Thiokol was also known as Satan.,3372,unrelated
Macbeth is a film adaptation of a Shakespearean comedy.,3373,unrelated
Star Wars: Episode II – Attack of the Clones came out on Blu-ray in 2012.,3374,disagree
David Beckham started playing international football when we was 30.,3375,unrelated
United Kingdom is a car.,3376,unrelated
Paul Newman refused to be an IndyCar driver.,3377,disagree
"FC Barcelona was formed by a group of Swiss, English, and local bankers.",3378,unrelated
Marilyn Manson has only ever been a ska band.,3379,unrelated
Nice & Slow is from Usher's second jazz album.,3380,unrelated
Nelson Mandela rejected socialism.,3381,disagree
Khal Drogo was introduced in 1796.,3382,unrelated
Kurt Angle is a professional dancer.,3383,unrelated
Teen Wolf is loosely based on the 1985 dog of the same name.,3384,disagree
All My Children was created by Joss Whedon.,3385,unrelated
Hot was exclusively by an Italian.,3386,disagree
Lindsay Lohan has no clothing lines.,3387,unrelated
Outlander is not based on novels by Diana Gabaldon.,3388,disagree
Havoc is a 2006 film.,3389,unrelated
Grace Jones's style failed to draw on reggae.,3390,disagree
Catherine Tregenna has only ever written Romeo and Juliet.,3391,unrelated
The 2015 film Jurassic World generated five sequels.,3392,unrelated
Loving was directed by Michael Shannon.,3393,disagree
The blue-ringed octopus exclusively hunts crabs.,3394,unrelated
Joey Graceffa is from anywhere except a constitutional federal republic.,3395,unrelated
Alia Bhatt is a dog.,3396,unrelated
Helike was a modern city.,3397,disagree
Marlon Brando refused to support Native American movements.,3398,unrelated
Machu Picchu is a 13th-century Inca citadel.,3399,unrelated
Agatha Christie stayed away from writing plays.,3400,unrelated
Austria did not participate in the Austro-Prussian War.,3401,disagree
"Seth MacFarlane had no involvement with the creation of ""American Dad!"".",3402,disagree
Adam Sandler has avoided the acting profession entirely.,3403,unrelated
The Hobbit was written by Ellen Hopkins.,3404,disagree
Mauritius has been independent for its entire history.,3405,disagree
Mel Gibson is an American model.,3406,disagree
"It's Always Sunny in Philadelphia premiered on a radio station launched on June 1, 1994.",3407,disagree
Charles I's wife was Italian.,3408,unrelated
"SpaceX is based in Boston, MA.",3409,unrelated
"21 Jump Street was cancelled on March 16, 2012.",3410,disagree
Australia is not a former territory of the British Empire.,3411,disagree
My Sweet Lord was written by Starr.,3412,disagree
Flash Thompson admires Peter Parker.,3413,disagree
Helios is the son of Hera.,3414,disagree
Sarrainodu was produced by Boyapati Srinu.,3415,unrelated
"My Bloody Valentine 3D stars only one American actor, who was born in 1934.",3416,disagree
Bradley Cooper has yet to try acting.,3417,unrelated
Aruba has the landscape of a tundra.,3418,disagree
Patrick Bateman is the author of the novel American Psycho.,3419,unrelated
The Bostonians (film) is a romantic television show.,3420,disagree
Crystal Palace F.C. is a science club.,3421,disagree
Vanilla Sky stars only actors and actresses with no middle names.,3422,disagree
Mary-Louise Parker is not an actress.,3423,disagree
Bernie Sanders is not pro-labor.,3424,unrelated
Ridley Scott is not the director of the film Thelma & Louise.,3425,disagree
"Jenna Dewan was killed on December 1, 1980.",3426,unrelated
The Backstreet Boys formed in 1998.,3427,disagree
Taylor Kitsch is a singer.,3428,unrelated
Didier Drogba never plays as a striker.,3429,disagree
Stephon Marbury is a soccer player.,3430,disagree
Saw VI is a 2009 novel.,3431,unrelated
Issur Danielovitch was the name given to Kirk Douglas on birth.,3432,disagree
"Stone Temple Pilots had an original member that was born on August 23, 1966.",3433,disagree
Pluto is not relatively small.,3434,disagree
Seth Rogen is a car.,3435,disagree
The Greenland shark is also known as the blue shark.,3436,disagree
Walt Whitman worked as a government clerk in 1944.,3437,disagree
Friendship has been studied only in sociology.,3438,disagree
Tetris is a holiday.,3439,disagree
Conor McGregor is American.,3440,unrelated
Helen Gardner was uneducated.,3441,disagree
Gayathri Raguram finished her career in Charlie Chaplin.,3442,unrelated
Kevin Spacey was fired in London.,3443,unrelated
The 2015 film Jurassic World generated five sequels.,3444,disagree
Eat Pray Love is only a 2012 horror film.,3445,disagree
Jim Henson refused to work in the film industry.,3446,unrelated
The Isle of Man is a British island.,3447,disagree
Paulo Dybala plays football for the Argentina national American football team.,3448,unrelated
The Fujitsu iPAD is heavy.,3449,unrelated
Niall Horan is musically illiterate.,3450,disagree
Audrey Horne was introduced in anything except a mystery television series.,3451,unrelated
Dwight D. Eisenhower is considered by many Eastern scholars to be one of the greatest U.S. Presidents.,3452,disagree
Ron Cobb is a TV.,3453,disagree
Tom Brady has been in the Super Bowl zero times.,3454,disagree
Deadpool was initially depicted as a superhero.,3455,disagree
Cape Fear is a dog from 1991.,3456,unrelated
Connaught Tunnel is located in Ireland.,3457,disagree
Nelson Mandela served as President of the Asian National Congress party.,3458,disagree
The 2017 film The Mummy was based on The Reanimator by H.P. Lovecraft.,3459,unrelated
Tokyo Ghoul has the producer Ken Kaneki.,3460,disagree
Mary Marvel predates the introduction of Wonder Woman,3461,disagree
Google Home's design received unanimous criticism.,3462,disagree
Franklin D. Roosevelt was not president of the United States.,3463,disagree
Charles Dickens was not a social critic.,3464,unrelated
Steve Irwin was not born in 1962.,3465,unrelated
Harmanpreet Kaur refused to ever play in women's one-day internationals.,3466,disagree
Hawaii has a land border.,3467,disagree
"Constantine has zero plot elements taken from the ""Dangerous Habits"" story arc.",3468,unrelated
Ann Romney married Mitt Romney in 1999.,3469,unrelated
Kevin Durant is not a writer.,3470,disagree
Serena Williams is a golf player.,3471,unrelated
Jim Henson refused to work in the film industry.,3472,disagree
Seth MacFarlane won only one award.,3473,unrelated
"FC Barcelona was formed by a group of Swiss, English, and local bankers.",3474,disagree
Eminem performs alone.,3475,unrelated
Martina Navratilova was born in 2000.,3476,disagree
Keanu Reeves did not play bass guitar for the band Dogstar.,3477,unrelated
Gary Ridgway only killed two people.,3478,disagree
"Nick Jonas named his fifth studio album ""Last Year Was Complicated.""",3479,unrelated
J. Cole did not sign to Jay Z's Roc Nation imprint in 2009.,3480,unrelated
Broadchurch is a silent film.,3481,unrelated
Andy Warhol is not American.,3482,disagree
Antarctica's annual precipitation is one inch along the coast.,3483,disagree
Mike Pence did not support the Tea Party movement.,3484,disagree
Kristofer Hivju is Danish.,3485,disagree
Teen Wolf is only a book.,3486,disagree
Jon Pertwee never performed in Scotland.,3487,unrelated
Harvey Kurtzman started teaching at the School of Visual arts in 1974.,3488,disagree
George Washington was not alive in 1775.,3489,unrelated
Chelsea F.C. is the first English team to win 3 World Cups.,3490,disagree
The Nashville Songwriters Association International is a Louisiana based trade organization.,3491,unrelated
The Greenland shark is also known as the blue shark.,3492,unrelated
Ryan Phillippe refused to perform in the soap opera One Life to Live.,3493,disagree
Oz the Great and Powerful was released without the Disney Digital 3-D format.,3494,disagree
Fifth Harmony is a name of a song.,3495,unrelated
Wayne Rooney is a player for Ireland.,3496,unrelated
The Prestige was incapable of starring Rebecca Hall.,3497,disagree
Jet Li was not in an action trilogy.,3498,unrelated
My Everything peaked in ten countries alone.,3499,disagree
Tony Bill directed his debut in any year except 1980.,3500,disagree
Diego Luna is not a producer.,3501,disagree
Stars Are Blind was solely written by Ralph McCarthy.,3502,unrelated
Taiwan is officially called the Democratic People's Republic of North Korea.,3503,disagree
Josh Homme had rarely been involved with Biffy Clyro.,3504,unrelated
Mad Men was only created by Barack Obama.,3505,disagree
J.Lo deals only with themes of family.,3506,unrelated
"Cyndi Lauper refused to have any part in the song ""Girls Just Want to Have Fun.""",3507,disagree
"Carrie Fisher was born on July 2nd, 1978.",3508,unrelated
Billy Joel released zero songs in 2007.,3509,unrelated
Hotel Hell airs exclusively at 10 pm ET/PT.,3510,disagree
Outlander (TV series) failed to be renewed for a fourth season.,3511,disagree
Steven Knight is solely an American screenwriter.,3512,unrelated
Elizabeth II is not British.,3513,unrelated
Teen Wolf is only a book.,3514,unrelated
The sequel in the Pirates of the Caribbean film series did not break financial records.,3515,disagree
Morena Baccarin was incapable of getting nominated for an Emmy.,3516,disagree
Pablo Escobar was killed by a jealous lover.,3517,unrelated
Black Panther is a place.,3518,unrelated
The Dakota is an apartment located in the Upper East Side of Manhattan.,3519,disagree
Stuart Sutcliffe was the third bass player of the Beatles.,3520,unrelated
Anorexia nervosa is characterized by government restrictions.,3521,disagree
Glen Campbell does not host television.,3522,unrelated
The Carolina Panthers is an amateur football team.,3523,unrelated
Jack Black reviewed School of Rock.,3524,disagree
Daz Dillinger uses his real name as his stage name.,3525,disagree
Steffi Graf was born on August 14.,3526,unrelated
Lana Del Rey had her first number-one album in the United States from her fourth album.,3527,unrelated
John Mayer had no record label during his career.,3528,unrelated
Bradley Cooper has yet to try acting.,3529,disagree
English language isn't closely related to the Frisian languages.,3530,unrelated
The X Factor is a car.,3531,disagree
George Cukor has directed only television.,3532,unrelated
Up All Night is an album that has nothing to do with One Direction.,3533,unrelated
Josh Duhamel has been incapable of acting his whole life.,3534,disagree
Broadchurch is a movie.,3535,unrelated
Pacific Rim is a comic book.,3536,disagree
Hilary Swank played an unnamed recurring background character on Beverly Hills 90210.,3537,unrelated
The Sopranos was first broadcast on A&E in 2011.,3538,disagree
Billy Wilder is still alive.,3539,unrelated
Bharat Arun was born in 1963.,3540,disagree
The Academy Honorary Award is given by the critics.,3541,unrelated
"The Titanic's wreck is rapidly disintegrating at a depth of 12,415 feet.",3542,disagree
Mel Gibson was born in January of 2016.,3543,disagree
King Kong was directed by committee.,3544,unrelated
Humanz was released on June 28 2017.,3545,unrelated
Me Before You is a British-American stew.,3546,unrelated
The Academy Honorary Award was instituted for the best new novel by a dead writer.,3547,disagree
Miss Peregrine's Home for Peculiar Children is a restaurant.,3548,unrelated
Mel Gibson is an American model.,3549,unrelated
Leslie Howard was exclusively an actor.,3550,unrelated
Star Wars is centered on a film series created by J. R. R. Tolkien.,3551,unrelated
The Dark Knight was released six weeks after Ledger's death.,3552,disagree
"Triple H was born June 2nd, 1999.",3553,unrelated
Venus is an astronomical book.,3554,unrelated
Urvashi Rautela has yet to be born.,3555,unrelated
"J. Howard Marshall was born in July 4th, 1999.",3556,disagree
Erich von Manstein was alive during in the 1600s.,3557,unrelated
Robin Thicke only collaborates with male artists.,3558,unrelated
Naruto is not originally English.,3559,unrelated
"Nick Jonas named his fourth studio album ""Last Year Was Complicated.""",3560,unrelated
Spider-Man 3 is an historical re-enactment.,3561,unrelated
Jim Jarmusch refused to be involved with Only Lovers Left Alive.,3562,unrelated
The Great British Sewing Bee is exclusively a movie.,3563,disagree
George Washington was not involved in the American Revolution.,3564,disagree
Juana la virgen is a telenovela written by George R. R. Martin.,3565,disagree
A mixtape is a home-made meal.,3566,unrelated
The 2017 film The Mummy was produced by Alex Kurtzman.,3567,disagree
The United States has a border with Ukraine.,3568,unrelated
Steven Tyler is unable to write music.,3569,disagree
The Promise was only released in Canada.,3570,unrelated
Washington Naval Conference resulted in the Five-Power Treaty of 1921.,3571,disagree
